,listing_id,id,date,reviewer_id,reviewer_name,comments,positive,jieba,year
172602,3751832,421136194,2019-03-08,154972682,Willmara,"Angela is an amazing host. She's very helpful and friendly. Everything was perfect. The space was exactly what I needed and the location is very good too. 
Gente, a Angela é tudo! Host perfeita! A casa é muito boa e o quarto também. Ela está sempre pronta pra ajudar e é uma gracinha de pessoa. O local é bem central.",positive,"['angela', ' ', 'is', ' ', 'an', ' ', 'amazing', ' ', 'host', '.', ' ', 'she', ""'"", 's', ' ', 'very', ' ', 'helpful', ' ', 'and', ' ', 'friendly', '.', ' ', 'everything', ' ', 'was', ' ', 'perfect', '.', ' ', 'the', ' ', 'space', ' ', 'was', ' ', 'exactly', ' ', 'what', ' ', 'i', ' ', 'needed', ' ', 'and', ' ', 'the', ' ', 'location', ' ', 'is', ' ', 'very', ' ', 'good', ' ', 'too', '.', ' ', '\n', 'gente', ',', ' ', 'a', ' ', 'angela', ' ', 'é', ' ', 'tudo', '!', ' ', 'host', ' ', 'perfeita', '!', ' ', 'a', ' ', 'casa', ' ', 'é', ' ', 'muito', ' ', 'boa', ' ', 'e', ' ', 'o', ' ', 'quarto', ' ', 'tamb', 'é', 'm', '.', ' ', 'ela', ' ', 'est', 'á', ' ', 'sempre', ' ', 'pronta', ' ', 'pra', ' ', 'ajudar', ' ', 'e', ' ', 'é', ' ', 'uma', ' ', 'gracinha', ' ', 'de', ' ', 'pessoa', '.', ' ', 'o', ' ', 'local', ' ', 'é', ' ', 'bem', ' ', 'central', '.']",2019
387880,11128668,71652031,2016-04-27,26502422,Stevan,Apartment was beautiful!  Great location for Universal Studios.  Communication with owner was very good and would not hesitate to stay there again.  ,positive,"['apartment', ' ', 'was', ' ', 'beautiful', '!', ' ', ' ', 'great', ' ', 'location', ' ', 'for', ' ', 'universal', ' ', 'studios', '.', ' ', ' ', 'communication', ' ', 'with', ' ', 'owner', ' ', 'was', ' ', 'very', ' ', 'good', ' ', 'and', ' ', 'would', ' ', 'not', ' ', 'hesitate', ' ', 'to', ' ', 'stay', ' ', 'there', ' ', 'again', '.', ' ', ' ']",2016
73344,1025047,313096037,2018-08-24,175357173,Dayna,Very responsive and helpful! So friendly and the place is in great walking distance to a few eateries and hangouts. Would stay again!,positive,"['very', ' ', 'responsive', ' ', 'and', ' ', 'helpful', '!', ' ', 'so', ' ', 'friendly', ' ', 'and', ' ', 'the', ' ', 'place', ' ', 'is', ' ', 'in', ' ', 'great', ' ', 'walking', ' ', 'distance', ' ', 'to', ' ', 'a', ' ', 'few', ' ', 'eateries', ' ', 'and', ' ', 'hangouts', '.', ' ', 'would', ' ', 'stay', ' ', 'again', '!']",2018
640623,19437960,256378557,2018-04-22,180168948,Marla,"Such an amazing place ! Neat, tidy, and beautifully decorated with a comfortable bed. Perfectly located in hollywood in a quiet neighborhood yet near all the action.  

Wonderful host provided us with everything we needed. Will definitely stay again if in the area . Thank you - Marla ♥️",positive,"['such', ' ', 'an', ' ', 'amazing', ' ', 'place', ' ', '!', ' ', 'neat', ',', ' ', 'tidy', ',', ' ', 'and', ' ', 'beautifully', ' ', 'decorated', ' ', 'with', ' ', 'a', ' ', 'comfortable', ' ', 'bed', '.', ' ', 'perfectly', ' ', 'located', ' ', 'in', ' ', 'hollywood', ' ', 'in', ' ', 'a', ' ', 'quiet', ' ', 'neighborhood', ' ', 'yet', ' ', 'near', ' ', 'all', ' ', 'the', ' ', 'action', '.', ' ', ' ', '\n', '\n', 'wonderful', ' ', 'host', ' ', 'provided', ' ', 'us', ' ', 'with', ' ', 'everything', ' ', 'we', ' ', 'needed', '.', ' ', 'will', ' ', 'definitely', ' ', 'stay', ' ', 'again', ' ', 'if', ' ', 'in', ' ', 'the', ' ', 'area', ' ', '.', ' ', 'thank', ' ', 'you', ' ', '-', ' ', 'marla', ' ', '♥', '️']",2018
919528,31269158,513603129,2019-08-19,112434249,Luis,Nicolette's home was very lovely. My partner and I enjoyed our stay so much.  Both Nicolette and her husband were so welcoming and inviting. They even have us a couple of recommendations of places to eat in LA. The view from our room was amazing! Everything was clean and neat. The space itself is great. I would definitely reccomend this place to anyone who is looking to spend sometime in LA.  Thank you again for making us feel welcomed!,positive,"['nicolette', ""'"", 's', ' ', 'home', ' ', 'was', ' ', 'very', ' ', 'lovely', '.', ' ', 'my', ' ', 'partner', ' ', 'and', ' ', 'i', ' ', 'enjoyed', ' ', 'our', ' ', 'stay', ' ', 'so', ' ', 'much', '.', ' ', ' ', 'both', ' ', 'nicolette', ' ', 'and', ' ', 'her', ' ', 'husband', ' ', 'were', ' ', 'so', ' ', 'welcoming', ' ', 'and', ' ', 'inviting', '.', ' ', 'they', ' ', 'even', ' ', 'have', ' ', 'us', ' ', 'a', ' ', 'couple', ' ', 'of', ' ', 'recommendations', ' ', 'of', ' ', 'places', ' ', 'to', ' ', 'eat', ' ', 'in', ' ', 'la', '.', ' ', 'the', ' ', 'view', ' ', 'from', ' ', 'our', ' ', 'room', ' ', 'was', ' ', 'amazing', '!', ' ', 'everything', ' ', 'was', ' ', 'clean', ' ', 'and', ' ', 'neat', '.', ' ', 'the', ' ', 'space', ' ', 'itself', ' ', 'is', ' ', 'great', '.', ' ', 'i', ' ', 'would', ' ', 'definitely', ' ', 'reccomend', ' ', 'this', ' ', 'place', ' ', 'to', ' ', 'anyone', ' ', 'who', ' ', 'is', ' ', 'looking', ' ', 'to', ' ', 'spend', ' ', 'sometime', ' ', 'in', ' ', 'la', '.', ' ', ' ', 'thank', ' ', 'you', ' ', 'again', ' ', 'for', ' ', 'making', ' ', 'us', ' ', 'feel', ' ', 'welcomed', '!']",2019
844843,27140519,544686812,2019-10-10,29424121,Oli,"Good space , little noisy near the door",negative,"['good', ' ', 'space', ' ', ',', ' ', 'little', ' ', 'noisy', ' ', 'near', ' ', 'the', ' ', 'door']",2019
486292,14487031,291420582,2018-07-15,158495347,Robert,"Great location, clean space. Perfect for anyone looking to experience West Hollywood or Beverly Hills. Would highly recommend, and we will be back!",positive,"['great', ' ', 'location', ',', ' ', 'clean', ' ', 'space', '.', ' ', 'perfect', ' ', 'for', ' ', 'anyone', ' ', 'looking', ' ', 'to', ' ', 'experience', ' ', 'west', ' ', 'hollywood', ' ', 'or', ' ', 'beverly', ' ', 'hills', '.', ' ', 'would', ' ', 'highly', ' ', 'recommend', ',', ' ', 'and', ' ', 'we', ' ', 'will', ' ', 'be', ' ', 'back', '!']",2018
677171,20673710,295455408,2018-07-23,3230949,Mita,I had a wonderful time during my weekend stay. Will definitely be coming here in the future and recommend to others!,positive,"['i', ' ', 'had', ' ', 'a', ' ', 'wonderful', ' ', 'time', ' ', 'during', ' ', 'my', ' ', 'weekend', ' ', 'stay', '.', ' ', 'will', ' ', 'definitely', ' ', 'be', ' ', 'coming', ' ', 'here', ' ', 'in', ' ', 'the', ' ', 'future', ' ', 'and', ' ', 'recommend', ' ', 'to', ' ', 'others', '!']",2018
32877,404691,14139036,2014-06-12,14965150,George,"Gramercy is a nice place to getting the rest after a long traveling day. I could meet interesting people for chatting about music, movies, business and play chess.",positive,"['gramercy', ' ', 'is', ' ', 'a', ' ', 'nice', ' ', 'place', ' ', 'to', ' ', 'getting', ' ', 'the', ' ', 'rest', ' ', 'after', ' ', 'a', ' ', 'long', ' ', 'traveling', ' ', 'day', '.', ' ', 'i', ' ', 'could', ' ', 'meet', ' ', 'interesting', ' ', 'people', ' ', 'for', ' ', 'chatting', ' ', 'about', ' ', 'music', ',', ' ', 'movies', ',', ' ', 'business', ' ', 'and', ' ', 'play', ' ', 'chess', '.']",2014
957894,34178448,536932057,2019-09-27,109058473,Daniel,Steve’s place is incredibly chic and inspiring. Had a great stay - was here for business and his studio was perfect work space and peaceful rest. Sonos throughout the space made it a charm!,positive,"['steve', '’', 's', ' ', 'place', ' ', 'is', ' ', 'incredibly', ' ', 'chic', ' ', 'and', ' ', 'inspiring', '.', ' ', 'had', ' ', 'a', ' ', 'great', ' ', 'stay', ' ', '-', ' ', 'was', ' ', 'here', ' ', 'for', ' ', 'business', ' ', 'and', ' ', 'his', ' ', 'studio', ' ', 'was', ' ', 'perfect', ' ', 'work', ' ', 'space', ' ', 'and', ' ', 'peaceful', ' ', 'rest', '.', ' ', 'sonos', ' ', 'throughout', ' ', 'the', ' ', 'space', ' ', 'made', ' ', 'it', ' ', 'a', ' ', 'charm', '!']",2019
433026,12952753,584835977,2019-12-30,9010173,Chris,Wonderful place. I would recommend this place.,positive,"['wonderful', ' ', 'place', '.', ' ', 'i', ' ', 'would', ' ', 'recommend', ' ', 'this', ' ', 'place', '.']",2019
275448,6958342,216376118,2017-12-03,17654267,Regina,I did not end up staying at this location but Kedje was very communicative through out the whole process! Thank you!,positive,"['i', ' ', 'did', ' ', 'not', ' ', 'end', ' ', 'up', ' ', 'staying', ' ', 'at', ' ', 'this', ' ', 'location', ' ', 'but', ' ', 'kedje', ' ', 'was', ' ', 'very', ' ', 'communicative', ' ', 'through', ' ', 'out', ' ', 'the', ' ', 'whole', ' ', 'process', '!', ' ', 'thank', ' ', 'you', '!']",2017
76122,1090564,42494561,2015-08-13,40812250,Arlette,"Our host was hospitable and very easy to stay in touch with via text or email. Her Welcome Packet answered all of our questions. The place
was bright and cozy! The location had plenty of parking and was within minutes of Los Angeles sites and shops.  We enjoyed our stay! ",positive,"['our', ' ', 'host', ' ', 'was', ' ', 'hospitable', ' ', 'and', ' ', 'very', ' ', 'easy', ' ', 'to', ' ', 'stay', ' ', 'in', ' ', 'touch', ' ', 'with', ' ', 'via', ' ', 'text', ' ', 'or', ' ', 'email', '.', ' ', 'her', ' ', 'welcome', ' ', 'packet', ' ', 'answered', ' ', 'all', ' ', 'of', ' ', 'our', ' ', 'questions', '.', ' ', 'the', ' ', 'place', '\r\n', 'was', ' ', 'bright', ' ', 'and', ' ', 'cozy', '!', ' ', 'the', ' ', 'location', ' ', 'had', ' ', 'plenty', ' ', 'of', ' ', 'parking', ' ', 'and', ' ', 'was', ' ', 'within', ' ', 'minutes', ' ', 'of', ' ', 'los', ' ', 'angeles', ' ', 'sites', ' ', 'and', ' ', 'shops', '.', ' ', ' ', 'we', ' ', 'enjoyed', ' ', 'our', ' ', 'stay', '!', ' ']",2015
410607,12043468,188828857,2017-08-30,37090247,Patty,"Best shower I have ever experienced.
Very comfy beds.
Wonderful view from the upstairs deck.
Good grilling facilities on the first floor.
Very clean!",positive,"['best', ' ', 'shower', ' ', 'i', ' ', 'have', ' ', 'ever', ' ', 'experienced', '.', '\n', 'very', ' ', 'comfy', ' ', 'beds', '.', '\n', 'wonderful', ' ', 'view', ' ', 'from', ' ', 'the', ' ', 'upstairs', ' ', 'deck', '.', '\n', 'good', ' ', 'grilling', ' ', 'facilities', ' ', 'on', ' ', 'the', ' ', 'first', ' ', 'floor', '.', '\n', 'very', ' ', 'clean', '!']",2017
841523,26930295,363463355,2018-12-28,92066556,Claudia,Nice front house. Spotless and with enough beds for my family here from out of town. They loved how quiet it was and had a nice restful time.,positive,"['nice', ' ', 'front', ' ', 'house', '.', ' ', 'spotless', ' ', 'and', ' ', 'with', ' ', 'enough', ' ', 'beds', ' ', 'for', ' ', 'my', ' ', 'family', ' ', 'here', ' ', 'from', ' ', 'out', ' ', 'of', ' ', 'town', '.', ' ', 'they', ' ', 'loved', ' ', 'how', ' ', 'quiet', ' ', 'it', ' ', 'was', ' ', 'and', ' ', 'had', ' ', 'a', ' ', 'nice', ' ', 'restful', ' ', 'time', '.']",2018
84832,1246711,11121951,2014-03-21,1327234,Brett,Incredible stay in Topanga! Beautiful property and cottage and Sylvia was a gracious and attentive host. We had a blast and will definitely be back.,positive,"['incredible', ' ', 'stay', ' ', 'in', ' ', 'topanga', '!', ' ', 'beautiful', ' ', 'property', ' ', 'and', ' ', 'cottage', ' ', 'and', ' ', 'sylvia', ' ', 'was', ' ', 'a', ' ', 'gracious', ' ', 'and', ' ', 'attentive', ' ', 'host', '.', ' ', 'we', ' ', 'had', ' ', 'a', ' ', 'blast', ' ', 'and', ' ', 'will', ' ', 'definitely', ' ', 'be', ' ', 'back', '.']",2014
235800,5537350,250965235,2018-04-06,68528966,Mal,"The house look better than the pictures for sure.  The owner had almost everything from the welcoming bottle of wine and Peregino spring water along with all the amenities you'd expect from a resort.  Place was impeccably clean  and the host was very responsive.  When we had an issue with a broken shower handle that left the it running in the middle of the night, the host had a handyman come out within half an hour, which in LA time and traffic is almost immediate!  We felt the place was more than worth it. Good location, great home, super hosts!",positive,"['the', ' ', 'house', ' ', 'look', ' ', 'better', ' ', 'than', ' ', 'the', ' ', 'pictures', ' ', 'for', ' ', 'sure', '.', ' ', ' ', 'the', ' ', 'owner', ' ', 'had', ' ', 'almost', ' ', 'everything', ' ', 'from', ' ', 'the', ' ', 'welcoming', ' ', 'bottle', ' ', 'of', ' ', 'wine', ' ', 'and', ' ', 'peregino', ' ', 'spring', ' ', 'water', ' ', 'along', ' ', 'with', ' ', 'all', ' ', 'the', ' ', 'amenities', ' ', 'you', ""'"", 'd', ' ', 'expect', ' ', 'from', ' ', 'a', ' ', 'resort', '.', ' ', ' ', 'place', ' ', 'was', ' ', 'impeccably', ' ', 'clean', ' ', ' ', 'and', ' ', 'the', ' ', 'host', ' ', 'was', ' ', 'very', ' ', 'responsive', '.', ' ', ' ', 'when', ' ', 'we', ' ', 'had', ' ', 'an', ' ', 'issue', ' ', 'with', ' ', 'a', ' ', 'broken', ' ', 'shower', ' ', 'handle', ' ', 'that', ' ', 'left', ' ', 'the', ' ', 'it', ' ', 'running', ' ', 'in', ' ', 'the', ' ', 'middle', ' ', 'of', ' ', 'the', ' ', 'night', ',', ' ', 'the', ' ', 'host', ' ', 'had', ' ', 'a', ' ', 'handyman', ' ', 'come', ' ', 'out', ' ', 'within', ' ', 'half', ' ', 'an', ' ', 'hour', ',', ' ', 'which', ' ', 'in', ' ', 'la', ' ', 'time', ' ', 'and', ' ', 'traffic', ' ', 'is', ' ', 'almost', ' ', 'immediate', '!', ' ', ' ', 'we', ' ', 'felt', ' ', 'the', ' ', 'place', ' ', 'was', ' ', 'more', ' ', 'than', ' ', 'worth', ' ', 'it', '.', ' ', 'good', ' ', 'location', ',', ' ', 'great', ' ', 'home', ',', ' ', 'super', ' ', 'hosts', '!']",2018
862289,27993778,594080269,2020-01-17,132121352,Antonia,Tina's place is in a great location! The apartment is within walking distance to many bars and restaurants. The place itself was very clean and spacious. Would definitely stay here again.,positive,"['tina', ""'"", 's', ' ', 'place', ' ', 'is', ' ', 'in', ' ', 'a', ' ', 'great', ' ', 'location', '!', ' ', 'the', ' ', 'apartment', ' ', 'is', ' ', 'within', ' ', 'walking', ' ', 'distance', ' ', 'to', ' ', 'many', ' ', 'bars', ' ', 'and', ' ', 'restaurants', '.', ' ', 'the', ' ', 'place', ' ', 'itself', ' ', 'was', ' ', 'very', ' ', 'clean', ' ', 'and', ' ', 'spacious', '.', ' ', 'would', ' ', 'definitely', ' ', 'stay', ' ', 'here', ' ', 'again', '.']",2020
210719,4573240,263003575,2018-05-10,184113925,Bob,"Clean, nice, private, nice backyard, easy in and out, and great hosts.  It was my first Air BnB and was a great experience.",positive,"['clean', ',', ' ', 'nice', ',', ' ', 'private', ',', ' ', 'nice', ' ', 'backyard', ',', ' ', 'easy', ' ', 'in', ' ', 'and', ' ', 'out', ',', ' ', 'and', ' ', 'great', ' ', 'hosts', '.', ' ', ' ', 'it', ' ', 'was', ' ', 'my', ' ', 'first', ' ', 'air', ' ', 'bnb', ' ', 'and', ' ', 'was', ' ', 'a', ' ', 'great', ' ', 'experience', '.']",2018
47585,679695,648397604,2020-08-08,2028551,Elena,"This little cottage and a set of unbelievable amenities they have was out of this world. Hosts were very friendly and very accommodating to all of our needs. Our family had a great little vacation there for my 55th birthday,  and we definitely will remember it fir a ling time",positive,"['this', ' ', 'little', ' ', 'cottage', ' ', 'and', ' ', 'a', ' ', 'set', ' ', 'of', ' ', 'unbelievable', ' ', 'amenities', ' ', 'they', ' ', 'have', ' ', 'was', ' ', 'out', ' ', 'of', ' ', 'this', ' ', 'world', '.', ' ', 'hosts', ' ', 'were', ' ', 'very', ' ', 'friendly', ' ', 'and', ' ', 'very', ' ', 'accommodating', ' ', 'to', ' ', 'all', ' ', 'of', ' ', 'our', ' ', 'needs', '.', ' ', 'our', ' ', 'family', ' ', 'had', ' ', 'a', ' ', 'great', ' ', 'little', ' ', 'vacation', ' ', 'there', ' ', 'for', ' ', 'my', ' ', '55th', ' ', 'birthday', ',', ' ', ' ', 'and', ' ', 'we', ' ', 'definitely', ' ', 'will', ' ', 'remember', ' ', 'it', ' ', 'fir', ' ', 'a', ' ', 'ling', ' ', 'time']",2020
634742,19267623,411242760,2019-02-11,105908460,요셉,"It was very clean, comfortable and so private. I would recommend.",positive,"['it', ' ', 'was', ' ', 'very', ' ', 'clean', ',', ' ', 'comfortable', ' ', 'and', ' ', 'so', ' ', 'private', '.', ' ', 'i', ' ', 'would', ' ', 'recommend', '.']",2019
344461,9323259,63665300,2016-02-25,6605848,Brian,An awesome little house.  A work colleague and I stayed here.  Can walk to restaurants/shops.  Great neighborhood.  Didn't meet Grace but she left all instructions so was very smooth.  Would stay again in a heartbeat,positive,"['an', ' ', 'awesome', ' ', 'little', ' ', 'house', '.', ' ', ' ', 'a', ' ', 'work', ' ', 'colleague', ' ', 'and', ' ', 'i', ' ', 'stayed', ' ', 'here', '.', ' ', ' ', 'can', ' ', 'walk', ' ', 'to', ' ', 'restaurants', '/', 'shops', '.', ' ', ' ', 'great', ' ', 'neighborhood', '.', ' ', ' ', 'didn', ""'"", 't', ' ', 'meet', ' ', 'grace', ' ', 'but', ' ', 'she', ' ', 'left', ' ', 'all', ' ', 'instructions', ' ', 'so', ' ', 'was', ' ', 'very', ' ', 'smooth', '.', ' ', ' ', 'would', ' ', 'stay', ' ', 'again', ' ', 'in', ' ', 'a', ' ', 'heartbeat']",2016
710198,21538229,266817599,2018-05-20,38962661,Faith,"Bob’s place is absolutely stunning. Stayed here 3 nights, and it was great. The backyard is amazing and the private hot tub was a nice touch. Great house and a $10 Lyft ride downtown!  Great host and overall great experience!",positive,"['bob', '’', 's', ' ', 'place', ' ', 'is', ' ', 'absolutely', ' ', 'stunning', '.', ' ', 'stayed', ' ', 'here', ' ', '3', ' ', 'nights', ',', ' ', 'and', ' ', 'it', ' ', 'was', ' ', 'great', '.', ' ', 'the', ' ', 'backyard', ' ', 'is', ' ', 'amazing', ' ', 'and', ' ', 'the', ' ', 'private', ' ', 'hot', ' ', 'tub', ' ', 'was', ' ', 'a', ' ', 'nice', ' ', 'touch', '.', ' ', 'great', ' ', 'house', ' ', 'and', ' ', 'a', ' ', '$', '10', ' ', 'lyft', ' ', 'ride', ' ', 'downtown', '!', ' ', ' ', 'great', ' ', 'host', ' ', 'and', ' ', 'overall', ' ', 'great', ' ', 'experience', '!']",2018
267746,6675769,303617205,2018-08-07,20016712,Christina,"Joshua is a warm and welcoming host whose house is very conveniently situated near LA's famed Koreatown. It's close to a metro stop and lots of great food. The location is fantastic - it is close enough to the downtown core but also tucked away enough to provide some peace and quiet. The room is comfortable and had everything that we needed for our short stay. Joshua was quick to respond to any inquiries we had, and had great tips for dog-friendly places to visit in town. We had a great time, and hope to return someday. ",positive,"['joshua', ' ', 'is', ' ', 'a', ' ', 'warm', ' ', 'and', ' ', 'welcoming', ' ', 'host', ' ', 'whose', ' ', 'house', ' ', 'is', ' ', 'very', ' ', 'conveniently', ' ', 'situated', ' ', 'near', ' ', 'la', ""'"", 's', ' ', 'famed', ' ', 'koreatown', '.', ' ', 'it', ""'"", 's', ' ', 'close', ' ', 'to', ' ', 'a', ' ', 'metro', ' ', 'stop', ' ', 'and', ' ', 'lots', ' ', 'of', ' ', 'great', ' ', 'food', '.', ' ', 'the', ' ', 'location', ' ', 'is', ' ', 'fantastic', ' ', '-', ' ', 'it', ' ', 'is', ' ', 'close', ' ', 'enough', ' ', 'to', ' ', 'the', ' ', 'downtown', ' ', 'core', ' ', 'but', ' ', 'also', ' ', 'tucked', ' ', 'away', ' ', 'enough', ' ', 'to', ' ', 'provide', ' ', 'some', ' ', 'peace', ' ', 'and', ' ', 'quiet', '.', ' ', 'the', ' ', 'room', ' ', 'is', ' ', 'comfortable', ' ', 'and', ' ', 'had', ' ', 'everything', ' ', 'that', ' ', 'we', ' ', 'needed', ' ', 'for', ' ', 'our', ' ', 'short', ' ', 'stay', '.', ' ', 'joshua', ' ', 'was', ' ', 'quick', ' ', 'to', ' ', 'respond', ' ', 'to', ' ', 'any', ' ', 'inquiries', ' ', 'we', ' ', 'had', ',', ' ', 'and', ' ', 'had', ' ', 'great', ' ', 'tips', ' ', 'for', ' ', 'dog', '-', 'friendly', ' ', 'places', ' ', 'to', ' ', 'visit', ' ', 'in', ' ', 'town', '.', ' ', 'we', ' ', 'had', ' ', 'a', ' ', 'great', ' ', 'time', ',', ' ', 'and', ' ', 'hope', ' ', 'to', ' ', 'return', ' ', 'someday', '.', ' ']",2018
496879,14824119,198515101,2017-09-29,551194,Bobby,"Carrick's place is super cute, quiet, and feels rural while being a stones throw from all the best of my old neighborhood. Two hammocks for the barn alone!! An adorable playful puppy, Delta! Views! A chicken. I had an inspiring, creative stay here. The bed is very comfortable too, I slept really well for a change.",positive,"['carrick', ""'"", 's', ' ', 'place', ' ', 'is', ' ', 'super', ' ', 'cute', ',', ' ', 'quiet', ',', ' ', 'and', ' ', 'feels', ' ', 'rural', ' ', 'while', ' ', 'being', ' ', 'a', ' ', 'stones', ' ', 'throw', ' ', 'from', ' ', 'all', ' ', 'the', ' ', 'best', ' ', 'of', ' ', 'my', ' ', 'old', ' ', 'neighborhood', '.', ' ', 'two', ' ', 'hammocks', ' ', 'for', ' ', 'the', ' ', 'barn', ' ', 'alone', '!', '!', ' ', 'an', ' ', 'adorable', ' ', 'playful', ' ', 'puppy', ',', ' ', 'delta', '!', ' ', 'views', '!', ' ', 'a', ' ', 'chicken', '.', ' ', 'i', ' ', 'had', ' ', 'an', ' ', 'inspiring', ',', ' ', 'creative', ' ', 'stay', ' ', 'here', '.', ' ', 'the', ' ', 'bed', ' ', 'is', ' ', 'very', ' ', 'comfortable', ' ', 'too', ',', ' ', 'i', ' ', 'slept', ' ', 'really', ' ', 'well', ' ', 'for', ' ', 'a', ' ', 'change', '.']",2017
